Species,EPU,YEAR,MeanCond,nCond,n
American plaice,GB,2015,0.9972661551971589,162,31
American plaice,GB,2016,1.0117067885181605,83,31
American plaice,GB,2017,0.9681867277450843,200,31
American plaice,GB,2018,0.9515047413149184,38,31
American plaice,GB,2019,0.994354296540361,108,31
American plaice,GB,2021,1.0311371207490734,19,31
American plaice,GB,2022,0.9862072678797522,48,31
American plaice,GB,2023,1.0523576397233632,28,31
American plaice,GOM,1992,1.0077730053138598,332,31
American plaice,GOM,1993,0.9975491135003527,343,31
American plaice,GOM,1994,1.0078747365994745,340,31
American plaice,GOM,1995,0.9745005025581053,536,31
American plaice,GOM,1996,0.9736690426374986,314,31
American plaice,GOM,1997,1.003255716277962,343,31
American plaice,GOM,1998,1.00213915668347,461,31
American plaice,GOM,1999,1.0161771376798694,322,31
American plaice,GOM,2000,1.0044030942779387,419,31
American plaice,GOM,2001,0.9572757667958234,493,31
American plaice,GOM,2002,0.9649407983887507,487,31
American plaice,GOM,2003,0.9503975085101347,367,31
American plaice,GOM,2004,0.9188670775928027,402,31
American plaice,GOM,2005,0.9282296345882979,282,31
American plaice,GOM,2006,0.9192391373990336,542,31
American plaice,GOM,2007,0.925034465574947,496,31
American plaice,GOM,2008,0.9648093655149488,531,31
American plaice,GOM,2009,0.9422346007861446,827,31
American plaice,GOM,2010,0.9443121795263094,721,31
American plaice,GOM,2011,0.9558637689000972,627,31
American plaice,GOM,2012,0.9802854947301315,876,31
American plaice,GOM,2013,1.0109410956189677,636,31
American plaice,GOM,2014,0.9978859078067663,763,31
American plaice,GOM,2015,1.0112509592196963,786,31
American plaice,GOM,2016,0.9974180626034441,1077,31
American plaice,GOM,2017,0.9979606828382757,712,31
American plaice,GOM,2018,0.9769275681024682,431,31
American plaice,GOM,2019,0.9893007323671932,472,31
American plaice,GOM,2021,0.9909564919097652,503,31
American plaice,GOM,2022,1.00117193304859,497,31
American plaice,GOM,2023,1.0175769576860836,25,31
American plaice,SS,1992,1.0547653992297894,3,30
American plaice,SS,1993,0.9647637521235352,35,30
American plaice,SS,1994,1.0353046391569616,53,30
American plaice,SS,1995,1.0002825228430399,36,30
American plaice,SS,1996,1.0106886036740763,24,30
American plaice,SS,1997,0.9912515528946998,49,30
American plaice,SS,1998,1.0501030073282236,8,30
American plaice,SS,1999,0.9798200356792944,5,30
American plaice,SS,2000,1.0523582533015876,36,30
American plaice,SS,2001,1.0040797862370836,39,30
American plaice,SS,2002,0.9604615336520707,22,30
American plaice,SS,2003,0.9783968722615879,33,30
American plaice,SS,2004,0.9576320421088883,23,30
American plaice,SS,2005,0.941130672519045,34,30
American plaice,SS,2006,0.9365663602234114,39,30
American plaice,SS,2007,0.9726304184557956,30,30
American plaice,SS,2008,1.0139458969919046,40,30
American plaice,SS,2009,0.9771109155078966,77,30
American plaice,SS,2010,0.9623692018571987,41,30
American plaice,SS,2011,0.9507249808305668,4,30
American plaice,SS,2012,0.9788565365544938,39,30
American plaice,SS,2013,1.0093509154905247,33,30
American plaice,SS,2014,1.0232116533634292,27,30
American plaice,SS,2015,0.9989029444280382,35,30
American plaice,SS,2016,0.9700043033812981,49,30
American plaice,SS,2017,0.9890780276201495,6,30
American plaice,SS,2018,0.9292500876631914,3,30
American plaice,SS,2019,1.0549513303515023,6,30
American plaice,SS,2021,1.0107480296413953,14,30
American plaice,SS,2022,0.9316115613286821,3,30
Atlantic cod,GB,1992,1.0227912795955758,154,31
Atlantic cod,GB,1993,1.009588646103327,132,31
Atlantic cod,GB,1994,0.9666162760199436,70,31
Atlantic cod,GB,1995,0.9881491305788378,152,31
Atlantic cod,GB,1996,0.9999465127043254,150,31
Atlantic cod,GB,1997,0.9823192900947606,131,31
Atlantic cod,GB,1998,0.965751768315192,202,31
Atlantic cod,GB,1999,0.9876997202710806,152,31
Atlantic cod,GB,2000,0.9985117338056597,253,31
Atlantic cod,GB,2001,0.9624596048905565,113,31
Atlantic cod,GB,2002,0.9539064278922086,126,31
Atlantic cod,GB,2003,0.9612890631120614,139,31
Atlantic cod,GB,2004,0.9082455338516483,213,31
Atlantic cod,GB,2005,0.9240199019328503,120,31
Atlantic cod,GB,2006,0.9199861459826804,195,31
Atlantic cod,GB,2007,0.926570771421651,256,31
Atlantic cod,GB,2008,0.9274259615685426,199,31
Atlantic cod,GB,2009,0.9151464909703537,239,31
Atlantic cod,GB,2010,0.9184426973010303,214,31
Atlantic cod,GB,2011,0.9040978289000597,150,31
Atlantic cod,GB,2012,0.946292019451272,243,31
Atlantic cod,GB,2013,0.9509928577999851,300,31
Atlantic cod,GB,2014,0.9909914608986954,193,31
Atlantic cod,GB,2015,0.9774247140447343,141,31
Atlantic cod,GB,2016,0.997345522243612,404,31
Atlantic cod,GB,2017,0.9563069976266658,485,31
Atlantic cod,GB,2018,0.9568601941200011,147,31
Atlantic cod,GB,2019,0.9828669907910936,261,31
Atlantic cod,GB,2021,1.0106085054604996,152,31
Atlantic cod,GB,2022,1.0035547068100983,174,31
Atlantic cod,GB,2023,1.0254684067250626,224,31
Atlantic cod,GOM,1992,1.0114478497112938,161,31
Atlantic cod,GOM,1993,0.9739584566337819,185,31
Atlantic cod,GOM,1994,0.9815526728022554,142,31
Atlantic cod,GOM,1995,0.9924451508289244,152,31
Atlantic cod,GOM,1996,1.0015996021940172,144,31
Atlantic cod,GOM,1997,0.9984481594418729,181,31
Atlantic cod,GOM,1998,1.0050712372997943,187,31
Atlantic cod,GOM,1999,1.02828617514777,332,31
Atlantic cod,GOM,2000,1.0270351712742256,222,31
Atlantic cod,GOM,2001,1.0225804369210307,229,31
Atlantic cod,GOM,2002,0.9606328088178435,351,31
Atlantic cod,GOM,2003,0.9810222160277093,348,31
Atlantic cod,GOM,2004,0.9405566278096186,117,31
Atlantic cod,GOM,2005,0.9458072079018248,203,31
Atlantic cod,GOM,2006,0.9395021996142643,160,31
Atlantic cod,GOM,2007,0.9932179154240419,349,31
Atlantic cod,GOM,2008,0.9937896393878562,286,31
Atlantic cod,GOM,2009,0.9715842183779553,558,31
Atlantic cod,GOM,2010,0.9896143109931316,510,31
Atlantic cod,GOM,2011,0.9507852869947077,268,31
Atlantic cod,GOM,2012,1.0020277644780258,510,31
Atlantic cod,GOM,2013,0.9956970883685848,271,31
Atlantic cod,GOM,2014,1.0251041456363972,219,31
Atlantic cod,GOM,2015,1.0132230449175363,652,31
Atlantic cod,GOM,2016,1.0080018680262646,379,31
Atlantic cod,GOM,2017,1.0196500021430406,242,31
Atlantic cod,GOM,2018,1.0224968800561514,115,31
Atlantic cod,GOM,2019,1.0013105874010948,96,31
Atlantic cod,GOM,2021,0.9889986239375531,179,31
Atlantic cod,GOM,2022,0.977948898133267,235,31
Atlantic cod,GOM,2023,0.9894823891942975,41,31
Atlantic cod,MAB,1992,1.0326224439648324,14,23
Atlantic cod,MAB,1993,1.0638957738732282,15,23
Atlantic cod,MAB,1994,1.112222734084121,10,23
Atlantic cod,MAB,1995,1.0230941585889648,18,23
Atlantic cod,MAB,1998,1.0270910409002496,11,23
Atlantic cod,MAB,1999,1.0788551233194263,25,23
Atlantic cod,MAB,2000,1.1083262426115181,5,23
Atlantic cod,MAB,2001,1.0424559606458625,4,23
Atlantic cod,MAB,2002,0.9620915707000561,6,23
Atlantic cod,MAB,2004,0.9515733819642722,19,23
Atlantic cod,MAB,2005,0.9840337517848375,4,23
Atlantic cod,MAB,2009,0.958746700863662,10,23
Atlantic cod,MAB,2010,1.0221120817656446,20,23
Atlantic cod,MAB,2011,1.041425497376302,24,23
Atlantic cod,MAB,2012,1.1008876486212191,5,23
Atlantic cod,MAB,2013,0.9917417634966221,11,23
Atlantic cod,MAB,2014,1.0453554922824098,5,23
Atlantic cod,MAB,2015,1.023081839592189,15,23
Atlantic cod,MAB,2016,1.0525462950646176,6,23
Atlantic cod,MAB,2017,0.9964623949040464,8,23
Atlantic cod,MAB,2018,1.1004740635526888,5,23
Atlantic cod,MAB,2019,1.058872922335518,6,23
Atlantic cod,MAB,2022,1.0219258519175922,6,23
Atlantic cod,SS,1992,1.0810199822432174,16,30
Atlantic cod,SS,1993,0.9531134619147786,43,30
Atlantic cod,SS,1994,0.9806987264954942,33,30
Atlantic cod,SS,1995,0.9473714298941925,31,30
Atlantic cod,SS,1996,0.9584231456653333,32,30
Atlantic cod,SS,1997,0.9413890756247383,20,30
Atlantic cod,SS,1998,0.9444580906496886,10,30
Atlantic cod,SS,1999,0.9901653568305807,8,30
Atlantic cod,SS,2000,0.9608532347031962,45,30
Atlantic cod,SS,2001,0.9651979584913822,27,30
Atlantic cod,SS,2002,0.914990124158097,30,30
Atlantic cod,SS,2003,0.9163429476599719,20,30
Atlantic cod,SS,2004,0.9438368483967811,41,30
Atlantic cod,SS,2005,0.9219152963251059,23,30
Atlantic cod,SS,2006,0.9461843203372234,13,30
Atlantic cod,SS,2007,0.9206905865395517,27,30
Atlantic cod,SS,2008,0.944062824405994,16,30
Atlantic cod,SS,2009,0.9715565703763689,10,30
Atlantic cod,SS,2010,0.9655354669357996,56,30
Atlantic cod,SS,2011,0.9226269732833092,4,30
Atlantic cod,SS,2012,0.9718237536089184,54,30
Atlantic cod,SS,2013,0.9793534315992589,45,30
Atlantic cod,SS,2014,0.9958649659940809,23,30
Atlantic cod,SS,2015,0.974121681528348,19,30
Atlantic cod,SS,2016,0.9735395151974975,97,30
Atlantic cod,SS,2017,0.9691915873087747,31,30
Atlantic cod,SS,2018,1.0245107867804912,15,30
Atlantic cod,SS,2019,0.9886896774831204,32,30
Atlantic cod,SS,2021,1.0686045680160674,9,30
Atlantic cod,SS,2022,0.9943359517678839,7,30
Atlantic herring,GB,1992,0.935831948355299,197,31
Atlantic herring,GB,1993,1.0244714303891285,152,31
Atlantic herring,GB,1994,1.0424910898479771,142,31
Atlantic herring,GB,1995,1.0602608943221417,104,31
Atlantic herring,GB,1996,1.061673539297166,133,31
Atlantic herring,GB,1997,1.0265266257946684,100,31
Atlantic herring,GB,1998,1.048598321981568,149,31
Atlantic herring,GB,1999,1.0339348899443348,170,31
Atlantic herring,GB,2000,1.057327905864776,249,31
Atlantic herring,GB,2001,1.0092207252111944,155,31
Atlantic herring,GB,2002,1.0019200843398322,226,31
Atlantic herring,GB,2003,0.9876223322403194,146,31
Atlantic herring,GB,2004,0.9221195300310022,183,31
Atlantic herring,GB,2005,1.012078662018343,63,31
Atlantic herring,GB,2006,1.0221338498202828,110,31
Atlantic herring,GB,2007,1.0139583907979914,134,31
Atlantic herring,GB,2008,1.0807425843863692,127,31
Atlantic herring,GB,2009,1.0627074797114866,275,31
Atlantic herring,GB,2010,0.9830008655989817,320,31
Atlantic herring,GB,2011,1.0049790434045516,307,31
Atlantic herring,GB,2012,1.0241772143324785,276,31
Atlantic herring,GB,2013,0.9869302487276009,362,31
Atlantic herring,GB,2014,1.0868827575955795,249,31
Atlantic herring,GB,2015,1.0294693089894051,145,31
Atlantic herring,GB,2016,1.0819520535049425,164,31
Atlantic herring,GB,2017,1.0111316931803087,186,31
Atlantic herring,GB,2018,1.1279428919327426,62,31
Atlantic herring,GB,2019,1.0743488477526733,80,31
Atlantic herring,GB,2021,1.098850071177913,63,31
Atlantic herring,GB,2022,1.0783252304860287,80,31
Atlantic herring,GB,2023,1.1633175319663138,64,31
Atlantic herring,GOM,1992,0.893986524731497,185,31
Atlantic herring,GOM,1993,0.9588552927350543,166,31
Atlantic herring,GOM,1994,0.9878213963810711,138,31
Atlantic herring,GOM,1995,0.9941177384341499,163,31
Atlantic herring,GOM,1996,0.9925351412020104,85,31
Atlantic herring,GOM,1997,1.0030821389731257,43,31
Atlantic herring,GOM,1998,0.9926895262643309,325,31
Atlantic herring,GOM,1999,1.022647755152512,157,31
Atlantic herring,GOM,2000,1.0892110802478132,301,31
Atlantic herring,GOM,2001,0.9063544222189801,168,31
Atlantic herring,GOM,2002,0.9690405201732722,176,31
Atlantic herring,GOM,2003,0.966907307570403,295,31
Atlantic herring,GOM,2004,0.9414029119977252,145,31
Atlantic herring,GOM,2005,0.9714026163588938,91,31
Atlantic herring,GOM,2006,0.9679394947832167,134,31
Atlantic herring,GOM,2007,0.90646092635404,161,31
Atlantic herring,GOM,2008,1.0333776521597193,183,31
Atlantic herring,GOM,2009,1.0354777660310879,532,31
Atlantic herring,GOM,2010,0.9829415063045844,478,31
Atlantic herring,GOM,2011,1.0470816427805547,476,31
Atlantic herring,GOM,2012,1.0392233074734083,520,31
Atlantic herring,GOM,2013,1.0183272073821836,526,31
Atlantic herring,GOM,2014,1.1041862904024757,496,31
Atlantic herring,GOM,2015,0.9866760060701193,370,31
Atlantic herring,GOM,2016,1.1062981258697873,417,31
Atlantic herring,GOM,2017,1.0647087221732157,415,31
Atlantic herring,GOM,2018,1.1132295034437611,232,31
Atlantic herring,GOM,2019,1.0899849148015484,348,31
Atlantic herring,GOM,2021,1.0956808359321197,318,31
Atlantic herring,GOM,2022,1.0404996575730858,265,31
Atlantic herring,GOM,2023,1.170632567206778,35,31
Atlantic herring,MAB,1992,0.8303144512543261,413,31
Atlantic herring,MAB,1993,0.9575468799206237,1227,31
Atlantic herring,MAB,1994,1.0252861323161615,616,31
Atlantic herring,MAB,1995,1.071094744049977,520,31
Atlantic herring,MAB,1996,1.0252139375223708,569,31
Atlantic herring,MAB,1997,1.0187170519006805,627,31
Atlantic herring,MAB,1998,1.0313647094465168,475,31
Atlantic herring,MAB,1999,1.0262751514401116,582,31
Atlantic herring,MAB,2000,1.0943032839697115,229,31
Atlantic herring,MAB,2001,0.9927302080829392,360,31
Atlantic herring,MAB,2002,0.9944727831216607,515,31
Atlantic herring,MAB,2003,0.9851188352437866,488,31
Atlantic herring,MAB,2004,0.9894292566271737,660,31
Atlantic herring,MAB,2005,0.9884821391908318,421,31
Atlantic herring,MAB,2006,0.9912428282364741,749,31
Atlantic herring,MAB,2007,1.0047049253690516,662,31
Atlantic herring,MAB,2008,1.0401226791539453,452,31
Atlantic herring,MAB,2009,1.0166895962099318,819,31
Atlantic herring,MAB,2010,1.0051906707066571,894,31
Atlantic herring,MAB,2011,0.9798213202033192,969,31
Atlantic herring,MAB,2012,1.0306997283119457,488,31
Atlantic herring,MAB,2013,0.9772692443440886,692,31
Atlantic herring,MAB,2014,1.0557000049879572,360,31
Atlantic herring,MAB,2015,1.0132995864866756,284,31
Atlantic herring,MAB,2016,1.0631442122497676,225,31
Atlantic herring,MAB,2017,1.0209243554883338,378,31
Atlantic herring,MAB,2018,1.069364162367487,194,31
Atlantic herring,MAB,2019,1.0786534314139864,80,31
Atlantic herring,MAB,2020,1.0441152135993201,24,31
Atlantic herring,MAB,2021,1.0420813249820262,57,31
Atlantic herring,MAB,2022,1.1125754753598214,41,31
Atlantic herring,SS,1992,0.9263962237638621,3,30
Atlantic herring,SS,1993,0.8832634481145382,9,30
Atlantic herring,SS,1994,0.9968644771360294,8,30
Atlantic herring,SS,1995,0.9412504433684075,8,30
Atlantic herring,SS,1996,0.9524070006318907,18,30
Atlantic herring,SS,1997,1.0295522146787113,8,30
Atlantic herring,SS,1998,0.8739135639484993,17,30
Atlantic herring,SS,1999,1.0504853257259468,5,30
Atlantic herring,SS,2000,1.0410361900396972,13,30
Atlantic herring,SS,2001,0.9594006533254079,16,30
Atlantic herring,SS,2002,1.113496441347248,33,30
Atlantic herring,SS,2003,0.9695931958875903,65,30
Atlantic herring,SS,2004,0.8834338869033047,14,30
Atlantic herring,SS,2005,0.9835972405503207,26,30
Atlantic herring,SS,2006,0.9542585081561354,31,30
Atlantic herring,SS,2007,0.8735390464237653,78,30
Atlantic herring,SS,2008,0.9967485979068342,51,30
Atlantic herring,SS,2009,1.0282795012280865,87,30
Atlantic herring,SS,2010,0.9795907945149578,94,30
Atlantic herring,SS,2011,0.997883142572441,33,30
Atlantic herring,SS,2012,1.0287153317767896,59,30
Atlantic herring,SS,2013,0.9684767912112642,80,30
Atlantic herring,SS,2014,1.0511607448302551,60,30
Atlantic herring,SS,2015,1.0317472330956095,55,30
Atlantic herring,SS,2016,1.1250771547059175,34,30
Atlantic herring,SS,2017,1.0231542925494193,51,30
Atlantic herring,SS,2018,1.069832261484441,13,30
Atlantic herring,SS,2019,1.0952620503583066,65,30
Atlantic herring,SS,2021,1.0874964202035173,32,30
Atlantic herring,SS,2022,1.061248416986785,23,30
Atlantic mackerel,GB,1992,1.0519111933688712,4,30
Atlantic mackerel,GB,1993,1.013365367441001,56,30
Atlantic mackerel,GB,1994,1.0165110340460564,45,30
Atlantic mackerel,GB,1995,1.0333010986696949,24,30
Atlantic mackerel,GB,1996,1.0163973964972641,51,30
Atlantic mackerel,GB,1997,0.988768309954485,61,30
Atlantic mackerel,GB,1998,1.0082405862045216,73,30
Atlantic mackerel,GB,1999,0.9982356493881156,78,30
Atlantic mackerel,GB,2000,1.0251184981336265,133,30
Atlantic mackerel,GB,2001,0.9490784598193881,200,30
Atlantic mackerel,GB,2002,0.9725833294566136,62,30
Atlantic mackerel,GB,2003,0.917153709392775,24,30
Atlantic mackerel,GB,2004,0.9793049417803409,11,30
Atlantic mackerel,GB,2006,1.0024122927743178,9,30
Atlantic mackerel,GB,2007,0.920853833468977,77,30
Atlantic mackerel,GB,2008,0.9979509607893979,13,30
Atlantic mackerel,GB,2009,0.980407377228868,54,30
Atlantic mackerel,GB,2010,0.9829409343150667,65,30
Atlantic mackerel,GB,2011,1.0230702735106563,41,30
Atlantic mackerel,GB,2012,1.0135637354552696,115,30
Atlantic mackerel,GB,2013,0.9700324389955103,126,30
Atlantic mackerel,GB,2014,1.0411957499430957,132,30
Atlantic mackerel,GB,2015,1.0005702451457141,200,30
Atlantic mackerel,GB,2016,1.0476164904710052,160,30
Atlantic mackerel,GB,2017,0.9645841233520592,306,30
Atlantic mackerel,GB,2018,1.019500810776123,90,30
Atlantic mackerel,GB,2019,0.9892663940414232,108,30
Atlantic mackerel,GB,2021,1.013780362226242,65,30
Atlantic mackerel,GB,2022,1.0074122643327923,145,30
Atlantic mackerel,GB,2023,1.0928249623336717,94,30
Atlantic mackerel,GOM,1993,1.129015564476341,15,24
Atlantic mackerel,GOM,1994,1.0953125985619665,11,24
Atlantic mackerel,GOM,1995,1.0152067443297685,4,24
Atlantic mackerel,GOM,1996,1.1066194336613373,32,24
Atlantic mackerel,GOM,1997,1.0139351961308611,10,24
Atlantic mackerel,GOM,1998,1.026565034177995,36,24
Atlantic mackerel,GOM,2000,1.0216752364556818,42,24
Atlantic mackerel,GOM,2001,0.9861943057851716,68,24
Atlantic mackerel,GOM,2007,0.933271161363934,55,24
Atlantic mackerel,GOM,2008,1.0436828779279057,14,24
Atlantic mackerel,GOM,2009,0.9834851504055196,31,24
Atlantic mackerel,GOM,2010,0.9575896747479662,60,24
Atlantic mackerel,GOM,2011,0.9835060610606462,59,24
Atlantic mackerel,GOM,2012,1.0349135238865643,122,24
Atlantic mackerel,GOM,2013,0.9896187569949025,291,24
Atlantic mackerel,GOM,2014,1.0399516764613785,35,24
Atlantic mackerel,GOM,2015,0.9656592125916572,187,24
Atlantic mackerel,GOM,2016,1.0678493421674613,156,24
Atlantic mackerel,GOM,2017,1.0005072503002357,109,24
Atlantic mackerel,GOM,2018,1.0531057251688587,71,24
Atlantic mackerel,GOM,2019,1.0296695932864057,112,24
Atlantic mackerel,GOM,2021,1.0346581496971154,118,24
Atlantic mackerel,GOM,2022,0.9834029670179044,183,24
Atlantic mackerel,GOM,2023,1.0836081057308442,11,24
Atlantic mackerel,MAB,1991,0.9535501949454898,139,32
